scenario_id,prompt_profile,repeat_index,variant_index,request_count,max_new_tokens,prompt_index,prompt_format,prompt_tokens,suffix_after_common_tokens,formatted_prompt_duplicate_group_size,formatted_prompt_duplicate_ordinal,formatted_prompt_sha256_16,token_ids_head,token_ids_tail,prompt_preview,formatted_prompt_preview
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,901,16,8,14,chat_template,1122,24,1,0,b340a2e8f935f9ff,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[54852, 22513, 9934, 25978, 13, 58663, 1509, 220, 16, 20, 13, 151645, 198, 151644, 77091, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,901,16,8,15,chat_template,1123,25,1,0,118bbfe32ad790c5,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 902, 33743, 2524, 13, 58663, 1509, 220, 16, 21, 13, 151645, 198, 151644, 77091, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,0,chat_template,1122,1098,1,0,ebde48282671bb38,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[9252, 47430, 4344, 855, 7559, 2783, 369, 419, 51980, 7162, 13, 151645, 198, 151644, 77091, 198]","Atlas-01 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Atlas-01 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,1,chat_template,1123,1099,1,0,72bb2b59ccd09c05,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[2118, 5546, 1265, 3271, 421, 4734, 84648, 25978, 374, 7373, 13, 151645, 198, 151644, 77091, 198]","Beacon-02 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentional","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Beacon-02 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, tim"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,2,chat_template,1122,1098,1,0,0d9360745367eab2,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[825, 7901, 3856, 421, 6500, 10010, 12289, 1212, 419, 53596, 13, 151645, 198, 151644, 77091, 198]","Cinder-03 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentional","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Cinder-03 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, tim"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,3,chat_template,1130,1106,1,0,3078a61c0a2d1c41,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[2456, 518, 1378, 11, 3040, 11, 323, 8063, 34035, 7388, 13, 151645, 198, 151644, 77091, 198]","Drift-04 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Drift-04 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,4,chat_template,1123,1099,1,0,30a6f10c05279c46,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[16895, 646, 40736, 1283, 11504, 855, 7559, 975, 374, 30790, 13, 151645, 198, 151644, 77091, 198]","Ember-05 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Ember-05 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,5,chat_template,1124,1100,1,0,81e98f3e329b8a28,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[18266, 429, 1265, 537, 387, 916, 21275, 504, 419, 1598, 13, 151645, 198, 151644, 77091, 198]","Flux-06 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Flux-06 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,6,chat_template,1120,1096,1,0,00df19c197f8b44c,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[62079, 1246, 264, 18054, 4911, 67181, 2524, 35136, 279, 16688, 13, 151645, 198, 151644, 77091, 198]","Graph-07 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Graph-07 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,7,chat_template,1127,1103,1,0,0530d7979acc5e5a,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[6934, 279, 1790, 28431, 22990, 311, 9593, 419, 6500, 8286, 13, 151645, 198, 151644, 77091, 198]","Helix-08 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Helix-08 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,8,chat_template,1127,1103,1,0,74bddb60965dde1f,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 9252, 36680, 18405, 3164, 13, 58663, 1509, 220, 24, 13, 151645, 198, 151644, 77091, 198]","Ion-09 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally ","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Ion-09 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeli"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,9,chat_template,1136,1112,1,0,8f38b7668b7d83bc,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[1091, 264, 4911, 9252, 13, 58663, 1509, 220, 16, 15, 13, 151645, 198, 151644, 77091, 198]","Juno-10 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Juno-10 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,10,chat_template,1133,1109,1,0,2cd7835f5c714955,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[13166, 61571, 34841, 16045, 13, 58663, 1509, 220, 16, 16, 13, 151645, 198, 151644, 77091, 198]","Kilo-11 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Kilo-11 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,11,chat_template,1134,1110,1,0,c42ae70b4c8463a3,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 52723, 78285, 36639, 13, 58663, 1509, 220, 16, 17, 13, 151645, 198, 151644, 77091, 198]","Lumen-12 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Lumen-12 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,12,chat_template,1132,1108,1,0,a4948adac2c96cae,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[39844, 1487, 72354, 5904, 13, 58663, 1509, 220, 16, 18, 13, 151645, 198, 151644, 77091, 198]","Mica-13 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Mica-13 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,13,chat_template,1129,1105,1,0,1f0307990f975a50,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[7559, 18986, 304, 18405, 13, 58663, 1509, 220, 16, 19, 13, 151645, 198, 151644, 77091, 198]","Nova-14 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Nova-14 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,14,chat_template,1127,1103,1,0,394ecb6a04a7344f,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[54852, 22513, 9934, 25978, 13, 58663, 1509, 220, 16, 20, 13, 151645, 198, 151644, 77091, 198]","Orion-15 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Orion-15 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,901,16,8,15,chat_template,1128,1104,1,0,1ef57cab8d4e9255,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 902, 33743, 2524, 13, 58663, 1509, 220, 16, 21, 13, 151645, 198, 151644, 77091, 198]","Pulse-16 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Pulse-16 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
