scenario_id,prompt_profile,repeat_index,variant_index,request_count,max_new_tokens,prompt_index,prompt_format,prompt_tokens,suffix_after_common_tokens,formatted_prompt_duplicate_group_size,formatted_prompt_duplicate_ordinal,formatted_prompt_sha256_16,token_ids_head,token_ids_tail,prompt_preview,formatted_prompt_preview
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,10,chat_template,1187,26,1,0,c62527449c8c51b1,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 8087, 7493, 30, 47951, 5033, 216, 33, 33, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,11,chat_template,1187,26,1,0,e834ba3dc1b42d14,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[253, 41088, 27112, 30, 47951, 5033, 216, 33, 34, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,12,chat_template,1186,25,1,0,779aa9e00b34b7af,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 13394, 2364, 30, 47951, 5033, 216, 33, 35, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,13,chat_template,1189,28,1,0,7aa5093697b3dec3,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[9797, 281, 11706, 30, 47951, 5033, 216, 33, 36, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,14,chat_template,1187,26,1,0,406fcc5bea707426,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[23488, 6011, 16828, 30, 47951, 5033, 216, 33, 37, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
shared_prefix_extra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_extra_long_no_repeat_variant,0,577,16,8,15,chat_template,1189,28,1,0,72ccf35e790e3e0b,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 29362, 1533, 30, 47951, 5033, 216, 33, 38, 30, 2, 198, 1, 520, 9531, 198]","Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether vLLM can reuse ex","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Search Indexer shared incident packet. Every request in this batch begins with the same search indexing pipeline runbook, rol"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,0,chat_template,1179,1155,1,0,a506b82f9b14f5ee,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[48002, 1971, 4478, 388, 1708, 327, 451, 36977, 7717, 30, 2, 198, 1, 520, 9531, 198]","Atlas-01 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Atlas-01 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,1,chat_template,1186,1162,1,0,a2a233cdcc5b0dcf,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[868, 1485, 585, 3018, 659, 70, 16828, 314, 2430, 30, 2, 198, 1, 520, 9531, 198]","Beacon-02 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentional","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Beacon-02 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, tim"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,2,chat_template,1184,1160,1,0,77b2b9920f1d07f0,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[4997, 5723, 585, 13842, 6703, 19494, 656, 451, 29278, 30, 2, 198, 1, 520, 9531, 198]","Cinder-03 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentional","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Cinder-03 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, tim"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,3,chat_template,1186,1162,1,0,ce31d34c71d384fe,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[418, 827, 28, 1876, 28, 284, 4475, 20468, 8649, 30, 2, 198, 1, 520, 9531, 198]","Drift-04 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Drift-04 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,4,chat_template,1185,1161,1,0,af315cf80eb2e245,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[416, 19038, 990, 6514, 4478, 388, 746, 314, 12261, 30, 2, 198, 1, 520, 9531, 198]","Ember-05 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Ember-05 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,5,chat_template,1186,1162,1,0,44bc348b9e3f7fed,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[338, 868, 441, 325, 690, 11613, 429, 451, 1658, 30, 2, 198, 1, 520, 9531, 198]","Flux-06 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Flux-06 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,6,chat_template,1177,1153,1,0,1b79b5204e3ff010,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[253, 17272, 2116, 29, 12821, 1533, 13000, 260, 4446, 30, 2, 198, 1, 520, 9531, 198]","Graph-07 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Graph-07 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,7,chat_template,1183,1159,1,0,c90d6a1bd900b410,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[260, 1867, 26211, 8613, 288, 15063, 451, 13842, 4973, 30, 2, 198, 1, 520, 9531, 198]","Helix-08 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Helix-08 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,8,chat_template,1185,1161,1,0,92a71f6a249c8c56,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 12377, 11706, 4726, 30, 47951, 5033, 216, 41, 30, 2, 198, 1, 520, 9531, 198]","Ion-09 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally ","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Ion-09 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeli"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,9,chat_template,1186,1162,1,0,ee39e698ac440d71,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[253, 2116, 14496, 30, 47951, 5033, 216, 33, 32, 30, 2, 198, 1, 520, 9531, 198]","Juno-10 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Juno-10 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,10,chat_template,1190,1166,1,0,a009dc4594d41f05,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 8087, 7493, 30, 47951, 5033, 216, 33, 33, 30, 2, 198, 1, 520, 9531, 198]","Kilo-11 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Kilo-11 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,11,chat_template,1190,1166,1,0,af7d3ff4d99606e3,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[253, 41088, 27112, 30, 47951, 5033, 216, 33, 34, 30, 2, 198, 1, 520, 9531, 198]","Lumen-12 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Lumen-12 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,12,chat_template,1189,1165,1,0,0330ed2e08da9e56,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 13394, 2364, 30, 47951, 5033, 216, 33, 35, 30, 2, 198, 1, 520, 9531, 198]","Mica-13 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Mica-13 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,13,chat_template,1186,1162,1,0,95aeb1ac95d94075,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[9797, 281, 11706, 30, 47951, 5033, 216, 33, 36, 30, 2, 198, 1, 520, 9531, 198]","Nova-14 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionally","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Nova-14 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timel"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,14,chat_template,1184,1160,1,0,f074745331e65e6e,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[23488, 6011, 16828, 30, 47951, 5033, 216, 33, 37, 30, 2, 198, 1, 520, 9531, 198]","Orion-15 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Orion-15 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
matched_unique_prefix_extra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_extra_long_no_repeat_variant,0,577,16,8,15,chat_template,1186,1162,1,0,9b92485191431840,"[1, 9690, 198, 2683, 359, 253, 5356, 5646, 11173, 3365, 3511, 308, 34519, 28, 7018, 411]","[29, 29362, 1533, 30, 47951, 5033, 216, 33, 38, 30, 2, 198, 1, 520, 9531, 198]","Pulse-16 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common search indexing pipeline vocabulary. It intentionall","<|im_start|>system
You are a helpful AI assistant named SmolLM, trained by Hugging Face<|im_end|>
<|im_start|>user
Pulse-16 Search Indexer control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, time"
