scenario_id,prompt_profile,repeat_index,variant_index,request_count,max_new_tokens,prompt_index,prompt_format,prompt_tokens,suffix_after_common_tokens,formatted_prompt_duplicate_group_size,formatted_prompt_duplicate_ordinal,formatted_prompt_sha256_16,token_ids_head,token_ids_tail,prompt_preview,formatted_prompt_preview
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,10,chat_template,1954,24,1,0,157151cefd39481b,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[13166, 61571, 34841, 16045, 13, 58663, 1509, 220, 16, 16, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,11,chat_template,1955,25,1,0,47ddc210260ae4b9,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 52723, 78285, 36639, 13, 58663, 1509, 220, 16, 17, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,12,chat_template,1953,23,1,0,052c888a8c3991a9,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[39844, 1487, 72354, 5904, 13, 58663, 1509, 220, 16, 18, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,13,chat_template,1957,27,1,0,9717a4025784688a,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[7559, 18986, 304, 18405, 13, 58663, 1509, 220, 16, 19, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,14,chat_template,1954,24,1,0,41cd4816d2eaaa87,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[54852, 22513, 9934, 25978, 13, 58663, 1509, 220, 16, 20, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
shared_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,shared_prefix_ultra_long_no_repeat_variant,0,1301,16,8,15,chat_template,1955,25,1,0,7459f67b11a47772,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 902, 33743, 2524, 13, 58663, 1509, 220, 16, 21, 13, 151645, 198, 151644, 77091, 198]","Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion service runbook, rollout timeline, model-serving envelope, and measurement checklist. The platform is testing whether","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Telemetry Warehouse shared incident packet. Every request in this batch begins with the same telemetry warehouse ingestion se"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,0,chat_template,1936,1912,1,0,9446c27df155e3b3,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[9252, 47430, 4344, 855, 7559, 2783, 369, 419, 61037, 7162, 13, 151645, 198, 151644, 77091, 198]","Atlas-01 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Atlas-01 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,1,chat_template,1937,1913,1,0,c24c9fd6290d25bd,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[2118, 5546, 1265, 3271, 421, 4734, 84648, 25978, 374, 7373, 13, 151645, 198, 151644, 77091, 198]","Beacon-02 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabula","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Beacon-02 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,2,chat_template,1936,1912,1,0,558e76a6232ac3ae,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[825, 7901, 3856, 421, 6500, 10010, 12289, 1212, 419, 53596, 13, 151645, 198, 151644, 77091, 198]","Cinder-03 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabula","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Cinder-03 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,3,chat_template,1950,1926,1,0,baeffaf7ecc96e4c,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[2456, 518, 1378, 11, 3040, 11, 323, 8063, 34035, 7388, 13, 151645, 198, 151644, 77091, 198]","Drift-04 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Drift-04 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,4,chat_template,1937,1913,1,0,e435c1b6b9c6ba5d,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[16895, 646, 40736, 1283, 11504, 855, 7559, 975, 374, 30790, 13, 151645, 198, 151644, 77091, 198]","Ember-05 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Ember-05 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,5,chat_template,1938,1914,1,0,32618f6ad3a1ee81,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[18266, 429, 1265, 537, 387, 916, 21275, 504, 419, 1598, 13, 151645, 198, 151644, 77091, 198]","Flux-06 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Flux-06 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, "
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,6,chat_template,1934,1910,1,0,dc03d0725e2793e3,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[62079, 1246, 264, 18054, 4911, 67181, 2524, 35136, 279, 16688, 13, 151645, 198, 151644, 77091, 198]","Graph-07 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Graph-07 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,7,chat_template,1947,1923,1,0,31c0d07fc799e850,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[6934, 279, 1790, 28431, 22990, 311, 9593, 419, 6500, 8286, 13, 151645, 198, 151644, 77091, 198]","Helix-08 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Helix-08 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,8,chat_template,1941,1917,1,0,d601f14bbf967049,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 9252, 36680, 18405, 3164, 13, 58663, 1509, 220, 24, 13, 151645, 198, 151644, 77091, 198]","Ion-09 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary.","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Ion-09 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, t"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,9,chat_template,1956,1932,1,0,5cb2a1be48e281ce,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[1091, 264, 4911, 9252, 13, 58663, 1509, 220, 16, 15, 13, 151645, 198, 151644, 77091, 198]","Juno-10 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Juno-10 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, "
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,10,chat_template,1953,1929,1,0,21904ae10d6fe43b,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[13166, 61571, 34841, 16045, 13, 58663, 1509, 220, 16, 16, 13, 151645, 198, 151644, 77091, 198]","Kilo-11 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Kilo-11 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, "
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,11,chat_template,1954,1930,1,0,4e04bc7878e9b80a,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 52723, 78285, 36639, 13, 58663, 1509, 220, 16, 17, 13, 151645, 198, 151644, 77091, 198]","Lumen-12 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Lumen-12 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,12,chat_template,1952,1928,1,0,0e7be6f4d614126d,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[39844, 1487, 72354, 5904, 13, 58663, 1509, 220, 16, 18, 13, 151645, 198, 151644, 77091, 198]","Mica-13 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Mica-13 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, "
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,13,chat_template,1943,1919,1,0,3dd0541a78635c24,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[7559, 18986, 304, 18405, 13, 58663, 1509, 220, 16, 19, 13, 151645, 198, 151644, 77091, 198]","Nova-14 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabulary","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Nova-14 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, "
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,14,chat_template,1941,1917,1,0,89c3263f43b9fb23,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[54852, 22513, 9934, 25978, 13, 58663, 1509, 220, 16, 20, 13, 151645, 198, 151644, 77091, 198]","Orion-15 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Orion-15 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
matched_unique_prefix_ultra_long_no_repeat_variant_out8_n16_rep00,matched_unique_prefix_ultra_long_no_repeat_variant,0,1301,16,8,15,chat_template,1942,1918,1,0,20319e715c020f16,"[151644, 8948, 198, 2610, 525, 1207, 16948, 11, 3465, 553, 54364, 14817, 13, 1446, 525, 264]","[264, 902, 33743, 2524, 13, 58663, 1509, 220, 16, 21, 13, 151645, 198, 151644, 77091, 198]","Pulse-16 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias, timeline summary, and mitigation note before it reaches the common telemetry warehouse ingestion service vocabular","<|im_start|>system
You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
<|im_start|>user
Pulse-16 Telemetry Warehouse control packet. This request starts with a distinct tenant marker, dashboard route, owner alias,"
